player_id,inducted
montgje01,0.0
jeffegr01,0.0
jonesdo01,0.0
cruiswa01,0.0
irwinch01,0.0
zimmech01,0.0
herzobu01,0.0
flickel01,0.0
thomair01,0.0
cranddo01,0.0
stahlja01,0.0
coaklan01,0.0
dahlebi01,0.0
roberda01,0.0
olearch01,0.0
danniha01,0.0
adamssp01,0.0
walberu01,0.0
chapmsa01,0.0
crowdal01,0.0
mancugu01,0.0
daviscu01,0.0
wyattwh01,0.0
pippwa01,0.0
bladera01,0.0
scottja01,0.0
ellioju01,0.0
grantge01,0.0
pearsmo01,0.0
austiji01,0.0
sukefcl01,0.0
youngpe01,0.0
zachato01,0.0
bentola01,0.0
walkeha01,0.0
keltnke01,0.0
nichobi01,0.0
peskyjo01,0.0
sistisi01,0.0
burksel01,0.0
karroer01,0.0
bellja01,0.0
beckro01,0.0
frymatr01,0.0
nenro01,0.0
caminke01,0.0
bonilbo01,0.0
knabeot01,0.0
peitzhe01,0.0
frasech01,0.0
gordoto01,0.0
booneaa01,0.0
greensh01,0.0
gagneer01,0.0
snowjt01,0.0
radkebr01,0.0
surhobj01,0.0
dropowa01,0.0
garvene01,0.0
courtcl01,0.0
martibi02,0.0
hearnji01,0.0
portebo01,0.0
hemusso01,0.0
carrach01,0.0
adamsbo03,0.0
brutobi01,0.0
helmsto01,0.0
millafe01,0.0
giustda01,0.0
hickmji02,0.0
jacksso01,0.0
mcmahdo02,0.0
alouje01,0.0
cartyri01,0.0
ellisdo01,0.0
siebeso01,0.0
cardele01,0.0
brownga01,0.0
beckegl01,0.0
northji01,0.0
brilene01,0.0
bailebo01,0.0
carrocl02,0.0
campbbi02,0.0
billija01,0.0
harrebu01,0.0
cardejo02,0.0
scottge02,0.0
hraboal01,0.0
leonade01,0.0
harrato01,0.0
lanieha01,0.0
callijo01,0.0
shortch02,0.0
valenel01,0.0
hargrmi01,0.0
jorgemi01,0.0
burroje01,0.0
hebneri01,0.0
hootobu01,0.0
lowenjo01,0.0
bibbyji01,0.0
remyje01,0.0
luzingr01,0.0
torremi01,0.0
tenacge01,0.0
moneydo01,0.0
knighra01,0.0
speiech01,0.0
krukomi01,0.0
sundbji01,0.0
lemonch01,0.0
dykstle01,0.0
wallati01,0.0
dempsri01,0.0
kennete02,0.0
puhlte01,0.0
davisma01,0.0
daultda01,0.0
tartada01,0.0
candejo01,0.0
gullibi01,0.0
welchbo01,0.0
hurstbr01,0.0
smithlo01,0.0
pendlte01,0.0
fieldce01,0.0
myersra01,0.0
bedrost01,0.0
darliro01,0.0
deshaji01,0.0
rijojo01,0.0
krukjo01,0.0
brownto05,0.0
steinte01,0.0
phillto02,0.0
weisswa01,0.0
appieke01,0.0
seguida01,0.0
hentgpa01,0.0
oroscje01,0.0
stottto01,0.0
justida01,0.0
knoblch01,0.0
finlech01,0.0
dunstsh01,0.0
buhneja01,0.0
erstada01,0.0
seleaa01,0.0
benitar01,0.0
rogerke01,0.0
younger01,0.0
lopezja01,0.0
santibe01,0.0
boonebr01,0.0
otisam01,0.0
outlaji01,0.0
osunaan01,0.0
owchibo01,0.0
prattto02,0.0
otoolji01,0.0
prattde01,0.0
overmst01,0.0
omallto01,0.0
pytlafr01,0.0
olsongr01,0.0
olsoniv01,0.0
oneilmi02,0.0
purkebo01,0.0
purcebl01,0.0
quinnjo02,0.0
oleartr01,0.0
quirkja01,0.0
oldriru01,0.0
olivebo01,0.0
olivege01,0.0
olivejo01,0.0
olivaom01,0.0
questjo01,0.0
quantpa01,0.0
princto01,0.0
ortizju01,0.0
ortegph01,0.0
orthal01,0.0
pridecu01,0.0
osterfr01,0.0
osikke01,0.0
priddje01,0.0
priddbo01,0.0
pricejo02,0.0
orourfr01,0.0
orourji01,0.0
ontivst02,0.0
oneilti01,0.0
oquenjo01,0.0
ortajo01,0.0
orsuljo01,0.0
orrda01,0.0
pryorgr01,0.0
pruitro01,0.0
pikeli01,0.0
piersji01,0.0
pepitjo01,0.0
pinknge01,0.0
peacojo01,0.0
pearsal02,0.0
pipgrge01,0.0
penaor01,0.0
peltyba01,0.0
penaal01,0.0
perezed01,0.0
perezed02,0.0
phelpke01,0.0
phelpjo01,0.0
phelped01,0.0
peterfr01,0.0
peterga01,0.0
phelpba01,0.0
phillbu02,0.0
persoro01,0.0
phillbi01,0.0
phillad01,0.0
pettiga01,0.0
petryda01,0.0
petrage01,0.0
peterru02,0.0
pfeffje01,0.0
pfefffr01,0.0
peterjo01,0.0
phillda01,0.0
picinva01,0.0
pichahi01,0.0
picciro01,0.0
perezma01,0.0
perezne01,0.0
perezod01,0.0
perezpa01,0.0
phillja02,0.0
perripo01,0.0
perryge01,0.0
perryhe01,0.0
phillmi01,0.0
perezto03,0.0
paglimi01,0.0
pagnoto01,0.0
paintla01,0.0
palicer01,0.0
palldo01,0.0
palmeda01,0.0
pagliji01,0.0
portuma01,0.0
porteda02,0.0
palmede01,0.0
ponsosi01,0.0
paquecr01,0.0
parenfr01,0.0
parenma01,0.0
popovpa01,0.0
palmeor01,0.0
pooleji02,0.0
paganjo01,0.0
powelja04,0.0
powelja03,0.0
powelja01,0.0
owensp01,0.0
owensji01,0.0
owenmi01,0.0
powerte01,0.0
powerdo01,0.0
pacioto01,0.0
pottene01,0.0
postwa01,0.0
plesada01,0.0
plunker01,0.0
plummbi01,0.0
passecl01,0.0
patekfr01,0.0
pattebo01,0.0
plantph01,0.0
pavledo01,0.0
pizarju01,0.0
pauljo01,0.0
pattima01,0.0
pocorbi01,0.0
parmero01,0.0
parneme01,0.0
politcl01,0.0
polonlu01,0.0
polleho01,0.0
podbibu01,0.0
pasquda01,0.0
parreje01,0.0
mullige01,0.0
mcgeami01,0.0
mcgarch01,0.0
mcganda01,0.0
mcgafan01,0.0
mcelrch01,0.0
mcdowsa01,0.0
mcdowro01,0.0
mcfared01,0.0
mcgloji01,0.0
mcintma01,0.0
mckeaed01,0.0
mckecbi01,0.0
mcgresc01,0.0
mcgrabo01,0.0
mcgloly01,0.0
mcguide01,0.0
mccaski01,0.0
mccarto01,0.0
mccarle01,0.0
mccarjo03,0.0
mccarja01,0.0
mccaral01,0.0
mccarda01,0.0
mcclubo01,0.0
mcdermi03,0.0
mccurha01,0.0
mcculcl01,0.0
mccorji01,0.0
mccorba01,0.0
mccormi02,0.0
mccormi03,0.0
mccosba01,0.0
mccraqu01,0.0
mccrato01,0.0
mccreto01,0.0
mendora01,0.0
melvibo01,0.0
mercaor01,0.0
menefjo01,0.0
menkede01,0.0
meltobi01,0.0
melesa01,0.0
melhuad01,0.0
melilsk01,0.0
meekijo01,0.0
meuseir01,0.0
metzgro01,0.0
metkoca01,0.0
meyerda01,0.0
meyerch01,0.0
merribi01,0.0
merlolo01,0.0
merklfr01,0.0
merckke01,0.0
merceor01,0.0
merriji01,0.0
mertesa01,0.0
mesajo01,0.0
mcmicgr01,0.0
mcmahsa01,0.0
mcnalmi01,0.0
mcnaier01,0.0
mcmulke01,0.0
mclisca01,0.0
mclemma01,0.0
meadobr01,0.0
mcwilla01,0.0
medicdo01,0.0
mecirji01,0.0
mcphebi01,0.0
mcquige01,0.0
mcquige02,0.0
mcquihu01,0.0
mcraebr01,0.0
mcraeha01,0.0
mcreyke01,0.0
maniocl01,0.0
manrifr01,0.0
mannle01,0.0
manniri01,0.0
mannija01,0.0
mamaual01,0.0
malzofr01,0.0
malonpa02,0.0
marsaar01,0.0
marreel01,0.0
manzajo01,0.0
manwaki01,0.0
mantoje01,0.0
mantife01,0.0
mantema01,0.0
maddoga01,0.0
maddoel01,0.0
mageele01,0.0
magadda01,0.0
maddumi01,0.0
macharo01,0.0
mackra01,0.0
macksh01,0.0
maldoca01,0.0
majesha01,0.0
magnami01,0.0
mahlemi01,0.0
mahleri01,0.0
mahompa01,0.0
mcbrige01,0.0
mauchge01,0.0
maulal01,0.0
mathetj01,0.0
mathemi01,0.0
matlajo01,0.0
matthga01,0.0
maxvida01,0.0
mathebo01,0.0
mcaleji01,0.0
mazzile01,0.0
mcbriba01,0.0
mcbeaal01,0.0
mcauldi01,0.0
mayele01,0.0
mayde01,0.0
mayda01,0.0
mayca01,0.0
maybejo01,0.0
maxwech01,0.0
mayerer01,0.0
mayja01,0.0
mayje01,0.0
maymi01,0.0
maynebr01,0.0
mayru01,0.0
marshdo01,0.0
martida01,0.0
martije01,0.0
martijc01,0.0
martica01,0.0
marshwi01,0.0
marshmi02,0.0
martibu01,0.0
martial03,0.0
masonro01,0.0
masonji01,0.0
masiph01,0.0
mastewa02,0.0
marzajo01,0.0
martira03,0.0
martira02,0.0
martite01,0.0
martiti01,0.0
martito02,0.0
meyerru01,0.0
nashbi01,0.0
neaglde01,0.0
navarja01,0.0
naragha01,0.0
nagych01,0.0
myersmi01,0.0
nelsoro01,0.0
nevinph01,0.0
needhto01,0.0
nelsoca01,0.0
nelsoda01,0.0
nelsoge01,0.0
nelsoje01,0.0
murphed02,0.0
murphdw01,0.0
muncrbo01,0.0
mumphje01,0.0
mulvejo01,0.0
mullira01,0.0
mullipa01,0.0
mungere01,0.0
munozmi01,0.0
muserto01,0.0
murreiv01,0.0
myershy01,0.0
myersgr01,0.0
myattgl01,0.0
murphto02,0.0
murphro01,0.0
murphmo01,0.0
murphjo04,0.0
murrada01,0.0
micelda01,0.0
oberkke01,0.0
obriech01,0.0
oatesjo01,0.0
obriepe03,0.0
nunezed01,0.0
nunezab01,0.0
nunamle01,0.0
nottedo01,0.0
nunezvl01,0.0
nuxhajo01,0.0
oglivbe01,0.0
officro01,0.0
offerjo01,0.0
oestero01,0.0
ojedabo01,0.0
ohkato01,0.0
oconnda02,0.0
oconnja01,0.0
ochoaal01,0.0
odeake01,0.0
odellbi01,0.0
odombl01,0.0
odonojo01,0.0
niedeto01,0.0
nicosst01,0.0
nicolhu01,0.0
niemabo01,0.0
newsosk01,0.0
niarhgu01,0.0
niggejo01,0.0
nortogr01,0.0
norenir01,0.0
nordhwa01,0.0
normafr01,0.0
nomohi01,0.0
northbi01,0.0
norrimi01,0.0
nolesdi01,0.0
nitkocj01,0.0
nixonot01,0.0
nixonru01,0.0
nixontr01,0.0
nokesma01,0.0
nolanga01,0.0
nolanjo01,0.0
mirabpa01,0.0
miranwi01,0.0
mirabdo01,0.0
mintogr01,0.0
mitchwi01,0.0
mitchmi01,0.0
mitchda01,0.0
mitchcl01,0.0
milnejo01,0.0
milnaal01,0.0
minnepa01,0.0
miltoer01,0.0
minchdo01,0.0
mingost01,0.0
mondera01,0.0
monbobi01,0.0
mollwfr01,0.0
mongesi01,0.0
mittege01,0.0
montawi01,0.0
monrocr01,0.0
molinbo01,0.0
mlickda01,0.0
mizelvi01,0.0
moffira01,0.0
mogrige01,0.0
mohlemi01,0.0
millake01,0.0
millebo02,0.0
millebo04,0.0
milleed03,0.0
milleda02,0.0
milledo01,0.0
michage01,0.0
michaca01,0.0
mientdo01,0.0
mieskma01,0.0
mikkepe01,0.0
milbola01,0.0
milleri01,0.0
millest01,0.0
millsal01,0.0
millijo01,0.0
milleno01,0.0
milleot01,0.0
montejo01,0.0
morrima01,0.0
mosesje01,0.0
mosebll01,0.0
morynwa01,0.0
mortogu01,0.0
morriji01,0.0
morrijo01,0.0
morrijo04,0.0
mosesjo01,0.0
muelldo01,0.0
muellra01,0.0
muellhe01,0.0
mullato01,0.0
mulhote01,0.0
mowremi01,0.0
mossle01,0.0
mossido01,0.0
moriage02,0.0
moorege03,0.0
mooreed01,0.0
mooreea01,0.0
mooredo01,0.0
moorera01,0.0
moorera02,0.0
moorejo01,0.0
mooremi01,0.0
moorech02,0.0
montgbo01,0.0
monteri01,0.0
morenom01,0.0
morelke01,0.0
morgabo01,0.0
morgacy01,0.0
morgami01,0.0
morgato01,0.0
moraljo01,0.0
moralje01,0.0
moosebo01,0.0
moranmi01,0.0
mordemi01,0.0
treadje01,0.0
travice01,0.0
trillma01,0.0
triangu01,0.0
trevial01,0.0
treshto01,0.0
treshmi01,0.0
torresa01,0.0
tovarce01,0.0
trachst01,0.0
turlebo01,0.0
turneje01,0.0
tuttlbi01,0.0
tucketo01,0.0
troutst01,0.0
troskha01,0.0
trombmi01,0.0
tsitojo01,0.0
tuckemi01,0.0
thurssl01,0.0
tidrodi01,0.0
timlimi01,0.0
tiefebo01,0.0
tillmbo01,0.0
tiernmi01,0.0
thompro01,0.0
thompmi02,0.0
thompsa01,0.0
thondi01,0.0
thomsjo01,0.0
tomlida01,0.0
torboje01,0.0
tollewa01,0.0
titusjo01,0.0
tinglro01,0.0
tobinja01,0.0
tolanbo01,0.0
toddal01,0.0
twitcla01,0.0
twitcwa01,0.0
velarra01,0.0
velanjo01,0.0
vealebo01,0.0
velezot01,0.0
verbaem01,0.0
venabma01,0.0
vazqura01,0.0
vanslan01,0.0
vaughhi01,0.0
vaughgr01,0.0
vaughfa01,0.0
vittos01,0.0
virgioz02,0.0
virgioz01,0.0
vizcajo01,0.0
vollmcl01,0.0
voisebi01,0.0
vizcalu01,0.0
vinafe01,0.0
villoro01,0.0
veryzto01,0.0
versazo01,0.0
veresda01,0.0
vidrojo01,0.0
vanpoto01,0.0
upshawi01,0.0
upshace01,0.0
unserde01,0.0
underto01,0.0
uribejo01,0.0
urbinug01,0.0
tysonmi01,0.0
tylerle01,0.0
valleda01,0.0
vailmi01,0.0
vanhage01,0.0
vangiel01,0.0
vandejo02,0.0
valenjo03,0.0
valenjo02,0.0
valdeis01,0.0
valenbo02,0.0
valenja01,0.0
thompja01,0.0
sullifr01,0.0
summaho01,0.0
sullisc01,0.0
sullimi02,0.0
stynech01,0.0
sturtta01,0.0
sturdto01,0.0
sullibi04,0.0
sugdejo01,0.0
sudhowi01,0.0
suderpe01,0.0
summech01,0.0
swancr01,0.0
sweenma01,0.0
surkoma01,0.0
sundrst01,0.0
suttoez01,0.0
sveumda01,0.0
suthega01,0.0
stonejo01,0.0
stonede01,0.0
stoddti01,0.0
stovage01,0.0
stonest01,0.0
stockwe01,0.0
stillku01,0.0
stewash01,0.0
stewasa01,0.0
stiveja01,0.0
stockmi01,0.0
stobbch01,0.0
stirnsn01,0.0
stinsbo01,0.0
stinnke01,0.0
stoveha01,0.0
strunam01,0.0
stripjo01,0.0
strinni01,0.0
stubbfr01,0.0
stuardi01,0.0
stransa01,0.0
stratsc01,0.0
stricge01,0.0
